"day","userid","pt","spent"
19,4095,341.767684884618,0
19,4096,243.00193648073,0
19,4099,318.340101779408,0
19,4101,324.995983627953,0
19,4106,292.732634716369,0
19,4109,270.236179393865,0
19,4110,259.774416770694,0
19,4114,343.548634369774,0
19,4118,333.776361388278,0
19,4121,255.853307288738,0
19,4123,250.184857788689,0
19,4126,251.1374036577,0
19,4127,332.527778924832,0
19,4129,297.934692332358,0
19,4130,290.864911549904,0
19,4133,335.163541367329,0
19,4139,316.58005052213,0
19,4149,272.341814758575,0
19,4155,330.369925342716,0
19,4156,347.124598255428,0
19,4157,325.060828874729,0
19,4159,361.795988539765,0
19,4164,317.637502067483,0
19,4177,270.35743521854,0
19,4179,372.960836000297,0
19,4184,364.154492653836,0
19,4191,367.616796109375,0
19,4193,418.149038958624,0
19,4207,320.088349807112,0
19,4211,222.921931040121,0
19,4213,430.403015532211,0
19,4217,342.835724252358,0
19,4218,309.954178387343,0
19,4220,425.658417443423,0
19,4226,379.66686570159,0
19,4228,299.254321581341,0
19,4230,285.566672427574,0
19,4231,346.727927378653,0
19,4232,369.310133128806,0
19,4233,285.377529669976,0
19,4234,302.020612630758,0
19,4236,371.661489946453,0
19,4238,357.181041278837,0
19,4241,409.717735649381,0
19,4244,292.095905182449,0
19,4253,442.359602533721,0
19,4254,343.16623171535,0
19,4256,357.890681569541,0
19,4257,345.483262802407,0
19,4264,425.985655778317,0
19,4266,249.500708939536,0
19,4274,368.910847975512,0
19,4276,375.23826508761,50.7660512367433
19,4278,323.249525466302,0
19,4282,396.098215349961,0
19,4290,364.636310904232,0
19,4293,338.457764517059,0
19,4303,284.587457585963,0
19,4304,346.665580747536,0
19,4308,336.400870148893,0
19,4311,307.344750032562,0
19,4312,325.80516431974,21.2701970259651
19,4313,229.392975193564,0
19,4317,323.40651319043,0
19,4325,298.006376082065,0
19,4331,383.036458588425,0
19,4332,339.492645844658,0
19,4335,314.221018463588,0
19,4336,380.370638234381,0
19,4338,287.378728183482,0
19,4339,395.055260603643,0
19,4341,348.264863905281,0
19,4353,345.361112607375,0
19,4354,410.526287396991,0
19,4355,322.714436880535,0
19,4356,372.806421019433,0
19,4357,436.319243284981,0
19,4362,409.449463397095,0
19,4363,284.627786412544,0
19,4367,415.885485863498,0
19,4369,353.912554959368,0
19,4370,379.913805894793,0
19,4374,311.935514257791,0
19,4375,278.383173586859,0
19,4377,422.095142034833,0
19,4378,318.75549028768,0
19,4381,364.185137492237,0
19,4386,328.683725980921,0
19,4387,433.066159907477,0
19,4388,410.653727600303,0
19,4389,346.898480387242,0
19,4395,416.066847894973,0
19,4399,397.254203034143,0
19,4405,370.661284510463,0
19,4406,298.009240205749,0
19,4407,330.329469560735,0
19,4410,280.154308048661,0
19,4414,398.684273902209,0
19,4418,370.169367728045,0
19,4419,450.427564858658,0
19,4424,372.882258181923,0
19,4426,383.90259973262,0
19,4428,368.928576016389,0
19,4429,345.723951572822,0
19,4434,384.927809965354,0
19,4435,359.33059029218,0
19,4437,340.463022523026,0
19,4438,390.797912910976,0
19,4439,403.352076349457,0
19,4441,390.044046682225,42.0749716357701
19,4442,425.658445228462,0
19,4446,402.82391853314,0
19,4447,402.570230624048,0
19,4448,395.172716415659,0
19,4449,450.268246901164,0
19,4451,400.591178660389,0
19,4453,318.956539544664,0
19,4454,427.308679719927,0
19,4455,487.379229530149,0
19,4456,398.892147087863,0
19,4457,402.579227358414,0
19,4461,353.225549106953,0
19,4466,374.830805465519,0
19,4467,389.410015856424,0
19,4472,365.361798098442,0
19,4474,373.969744154501,0
19,4476,416.537931894595,0
19,4479,408.895721163951,0
19,4485,233.125234735422,0
19,4487,423.638514061165,0
19,4492,437.387860557106,0
19,4493,434.93208994628,0
19,4494,558.454208935971,0
19,4496,484.301637860038,0
19,4498,472.219768421251,0
19,4501,421.284874714941,0
19,4502,590.303840139042,0
19,4504,530.423060293008,0
19,4507,490.026988827176,0
19,4508,502.671001494161,0
19,4511,430.55459665865,0
19,4513,477.910534859484,0
19,4515,362.902092483152,0
19,4516,482.429441513091,0
19,4518,415.035021741783,0
19,4519,495.440326535789,0
19,4520,384.249962863802,0
19,4521,356.149849502748,0
19,4522,395.928655644985,0
19,4523,511.871265494325,0
19,4525,426.285115600731,0
19,4526,420.650103996427,0
19,4527,492.112322546729,0
19,4528,416.799321150339,0
19,4530,510.167457382044,0
19,4531,389.979372394173,0
19,4534,493.641376055294,0
19,4538,476.181137010602,0
19,4539,480.713566876431,0
19,4540,439.590806735943,0
19,4542,426.781139569605,0
19,4543,392.304678381039,0
19,4551,477.971110480321,0
19,4552,487.931533939908,0
19,4553,405.672561446629,0
19,4555,423.200781500278,0
19,4557,379.878360175916,0
19,4558,500.104289917988,0
19,4559,468.690218676597,0
19,4562,424.747553659672,0
19,4563,403.680525480825,0
19,4567,490.426064860188,0
19,4568,431.456368070956,0
19,4570,441.857633598565,0
19,4573,407.502552593555,0
19,4574,498.816732653341,0
19,4576,406.363130089562,0
19,4578,513.22649344776,0
19,4579,521.530828494964,0
19,4582,466.331680196036,0
19,4583,480.479494364627,0
19,4587,519.522509652498,0
19,4588,472.280747178787,0
19,4592,499.596637878587,0
19,4597,416.975032600137,0
19,4598,442.611836018936,0
19,4599,518.828421933101,0
19,4601,442.16458359533,0
19,4602,488.514152881702,0
19,4604,429.537828226374,20.402457469045
19,4605,458.757875504286,0
19,4606,487.808192238171,0
19,4613,442.357369431361,0
19,4616,512.907595492676,0
19,4617,573.24985241166,0
19,4619,479.348048009681,0
19,4620,491.295674811397,0
19,4622,505.963873654785,0
19,4624,482.186198579358,0
19,4626,477.778124701412,0
19,4627,636.554863740329,50.712515970682
19,4629,511.17482760431,0
19,4635,525.281586817607,0
19,4637,468.371113646093,0
19,4638,433.229917087727,0
19,4641,488.926425365361,0
19,4643,606.825121246795,0
19,4646,430.769630701791,0
19,4647,409.804754609684,0
19,4651,422.169337000242,0
19,4652,535.627693998549,0
19,4655,453.628381810933,0
19,4656,507.530200059072,0
19,4658,556.347930120217,0
19,4664,477.047440224145,0
19,4665,517.202041764456,0
19,4666,375.54949818102,0
19,4669,426.000754051636,0
19,4670,484.813436771692,0
19,4671,471.986323995846,0
19,4672,441.668868538826,0
19,4673,535.195839335444,0
19,4674,404.514481864394,0
19,4675,514.994753245664,0
19,4679,554.138125646824,0
19,4680,500.894073338941,0
19,4681,501.587464577792,0
19,4684,453.397325492347,0
19,4685,465.28755990601,0
19,4686,454.111257089202,0
19,4687,492.03549412291,0
19,4689,558.388749514377,0
19,4690,384.120005683554,0
19,4691,410.596887237613,0
19,4692,537.007739575506,0
19,4696,499.542438402197,0
19,4697,503.795282759027,0
19,4698,442.35995673989,0
19,4702,589.017335896661,0
19,4703,508.14226311294,0
19,4707,423.912522732658,0
19,4711,455.365937349099,0
19,4714,479.204390785724,0
19,4716,510.118270785907,0
19,4718,479.039367471809,0
19,4721,535.666881904699,0
19,4722,527.702381162538,0
19,4723,503.802450612751,0
19,4725,515.399734645759,0
19,4726,495.114348749043,0
19,4727,539.454044646884,0
19,4728,534.640657694472,0
19,4730,493.156960454844,0
19,4735,464.072475213153,0
19,4737,468.438080737567,0
19,4740,523.744244984899,0
19,4741,520.09500403331,0
19,4742,505.168233596694,0
19,4743,475.714394472635,0
19,4745,517.844059844008,0
19,4746,501.67920739691,0
19,4748,457.978007975489,0
19,4749,444.001283736645,0
19,4751,422.682462136931,0
19,4752,540.159904123121,0
19,4753,485.591682361345,0
19,4758,505.023833017855,0
19,4762,502.019472693464,0
19,4763,514.092990916506,0
19,4764,557.464109349715,0
19,4765,493.080177136164,0
19,4767,453.612995975846,0
19,4772,481.227019634197,0
19,4773,434.107645724055,0
19,4776,553.992089747318,0
19,4778,477.303654340915,0
19,4781,546.140955949017,0
19,4783,506.285908499113,0
19,4786,436.157998971749,0
19,4787,587.506632280822,25.4943508504341
19,4788,533.03397428737,0
19,4790,484.801280036305,0
19,4791,502.481963990963,0
19,4793,551.655229296697,0
19,4795,466.658529587717,0
19,4796,527.958327192007,0
19,4803,537.965420464213,0
19,4804,529.590497283979,0
19,4807,448.437678932698,0
19,4808,589.853649502075,0
19,4809,551.375980231128,0
19,4811,523.356046404194,0
19,4812,493.618701038014,0
19,4813,498.466458087255,0
19,4814,573.073461472453,0
19,4818,485.24673654475,0
19,4819,475.473636505515,0
19,4820,521.968764459411,0
19,4821,449.865162335802,0
19,4828,572.903309382023,0
19,4831,461.294273139618,0
19,4834,493.573077045488,15.4624913008354
19,4839,493.747092367412,0
19,4840,644.315613977577,0
19,4842,512.876978217283,0
19,4845,400.465697813644,0
19,4846,477.279376972966,0
19,4847,594.468725425466,0
19,4850,492.151272842402,0
19,4851,584.764342966553,0
19,4853,456.833358454991,0
19,4855,537.79230116824,0
19,4857,504.360898682819,0
19,4858,622.767631506604,0
19,4861,589.869071919891,0
19,4862,567.76757680159,0
19,4864,544.713092294635,0
19,4865,555.127821594677,0
19,4867,570.250123434046,0
19,4868,560.887853757755,0
19,4869,674.105779298421,0
19,4870,624.362825074392,0
19,4871,640.028588014962,0
19,4872,560.88952633289,0
19,4873,530.952099070891,0
19,4876,586.117969977843,0
19,4878,488.627508875596,0
19,4879,516.642702295404,0
19,4880,519.915341715258,0
19,4882,573.499020112897,0
19,4885,582.342520111843,0
19,4886,547.444127851946,0
19,4889,572.650281131385,0
19,4891,652.89337066271,0
19,4894,636.862352799751,0
19,4896,610.470271090042,0
19,4899,641.764474033669,0
19,4900,534.426201829515,0
19,4901,542.76954678639,0
19,4902,584.072253843381,0
19,4903,554.182854166268,0
19,4904,549.701006888477,0
19,4906,559.327595574289,0
19,4907,568.830958294881,0
19,4910,531.769474201767,0
19,4915,583.478665055626,0
19,4916,684.058918908363,0
19,4917,556.777289216125,0
19,4918,579.379147715318,0
19,4919,597.300155680075,0
19,4920,459.59206128083,0
19,4921,609.224577644342,0
19,4923,574.325972059306,0
19,4926,455.974416244068,0
19,4928,534.74109672233,0
19,4929,555.908147553951,0
19,4930,514.208488921352,0
19,4931,592.194972694479,0
19,4932,429.970854781037,0
19,4933,555.910554221349,0
19,4934,539.364025881527,0
19,4935,596.295450246868,0
19,4937,560.25258682365,0
19,4940,530.11866888564,0
19,4941,464.960057012688,0
19,4942,565.541005482094,0
19,4944,649.591923297316,0
19,4946,632.366969242475,0
19,4947,559.285069327837,0
19,4949,654.659464391795,0
19,4950,659.957277927121,0
19,4952,472.871835283016,0
19,4953,588.211101951991,0
19,4957,519.847522212332,0
19,4959,596.715378585143,0
19,4960,601.169877229721,0
19,4961,566.082948797596,0
19,4963,562.355075472975,0
19,4964,557.508395533747,0
19,4965,572.917503140285,0
19,4967,568.35547752754,0
19,4968,527.352883106398,0
19,4974,647.257915105186,0
19,4976,641.663802083478,0
19,4978,526.022998281024,0
19,4980,702.066579002152,0
19,4982,532.716670919533,0
19,4984,590.888724948828,0
19,4986,713.745122286355,0
19,4987,598.078029216115,0
19,4988,562.552472229087,0
19,4991,579.423817218986,0
19,4993,608.592718427899,0
19,4997,572.018183067007,0
19,4998,530.108179830603,0
19,5002,610.849731634202,0
19,5006,653.414665509684,0
19,5008,638.706430730898,0
19,5009,546.90963948524,0
19,5012,536.45612183231,0
19,5014,587.585187990071,0
19,5015,617.593292771633,0
19,5018,545.734348808957,0
19,5020,632.296350694652,0
19,5022,671.949489267089,0
19,5023,564.970255764305,0
19,5025,657.137528801298,0
19,5026,590.72056776121,0
19,5033,583.534327599895,0
19,5035,550.774350691384,0
19,5036,679.573491239596,0
19,5038,585.873750950279,0
19,5039,661.833169150305,0
19,5041,657.239832946981,0
19,5043,592.019417724799,0
19,5045,501.291290226442,0
19,5046,592.257463185533,0
19,5047,659.337645209418,0
19,5048,630.34955548869,0
19,1,164.442641733305,0
19,7,134.880575187646,0
19,18,129.603137143035,0
19,19,220.503077951965,0
19,20,201.695658146505,0
19,28,70.2328570573026,0
19,32,226.937970265674,0
19,34,238.470931843305,0
19,36,99.5015177354417,0
19,43,166.015982490064,0
19,45,157.957633940868,0
19,73,37.9294757522735,0
19,79,122.647062269492,0
19,81,80.9149374913872,0
19,87,122.711873252474,0
19,89,111.518333403965,0
19,105,168.973326459877,0
19,107,105.343285098044,0
19,111,205.149838998889,0
19,114,230.760297721096,30.0192067507691
19,116,177.884051249785,0
19,117,200.445917890086,0
19,121,254.002343983913,0
19,128,199.119879590721,0
19,140,139.210331374688,0
19,142,138.108296453978,0
19,147,167.228286132172,0
19,149,205.593666489033,0
19,156,148.291256614909,0
19,158,187.357737050888,0
19,160,92.0189772327258,0
19,161,161.539931412311,0
19,165,156.92133575784,0
19,168,240.699567603714,0
19,173,226.426304756534,0
19,177,254.870293171139,0
19,178,165.841752959706,0
19,183,173.612124156799,0
19,191,297.597793957308,0
19,196,151.987575665125,0
19,198,252.986243775152,0
19,200,124.734174237372,0
19,202,119.908766537887,0
19,205,151.037987421015,0
19,210,164.151308186921,0
19,225,234.152887121225,0
19,230,169.717486275398,0
19,234,154.679232004127,0
19,250,277.196645380464,0
19,252,169.800147998699,0
19,255,180.555249629806,0
19,257,149.543859000405,0
19,260,299.172502570877,0
19,267,120.583813984246,0
19,275,301.905239736205,0
19,276,117.831135155488,0
19,284,157.25062494167,0
19,287,148.871194964911,0
19,302,212.486474912947,0
19,304,215.480305083932,0
19,306,270.586444610369,0
19,311,222.996650418005,0
19,312,215.041247528915,0
19,313,131.945723102879,0
19,314,211.552807554386,0
19,315,172.070060215551,0
19,316,127.314856328471,0
19,326,183.894798211501,0
19,327,157.899006608239,0
19,328,179.350909473014,60.627033087463
19,331,230.529985977285,0
19,333,200.449551902369,0
19,344,176.569330319989,0
19,357,183.529092986787,0
19,362,239.256771274878,0
19,365,151.773899430832,0
19,366,218.146314048755,0
19,369,320.808002540949,0
19,370,188.948356294612,0
19,374,235.104668637091,0
19,383,133.901543880525,0
19,387,265.520103611528,0
19,389,239.043982100643,0
19,390,238.054354437097,0
19,391,268.819741535655,0
19,397,207.727343308541,0
19,399,227.941413062575,0
19,413,193.901511806033,0
19,418,189.143544536916,0
19,425,252.062244475513,0
19,430,260.069349593826,0
19,433,211.786864047692,0
19,439,136.626434860836,0
19,441,249.647814290994,0
19,443,149.738966592678,0
19,446,218.840626389411,0
19,451,214.936669374289,0
19,455,197.435415855441,0
19,462,147.896357720431,0
19,463,242.978347380563,0
19,466,142.973833223317,0
19,469,282.151993485798,0
19,472,288.592116990516,0
19,475,246.521588370022,0
19,479,235.930566999083,0
19,482,205.278885290418,0
19,483,199.415043559018,0
19,491,341.470087234782,0
19,495,252.456137155767,0
19,499,270.709122848108,0
19,502,153.550288342953,0
19,508,182.914164868629,0
19,509,240.414106005993,0
19,518,177.920464710291,0
19,519,145.865364243633,0
19,524,223.404678255672,0
19,525,285.854848228834,0
19,534,341.323677094781,0
19,535,209.834378613114,0
19,539,252.802141195565,0
19,541,166.057438394642,0
19,544,234.51817258563,0
19,547,232.519318662175,0
19,548,247.969408706199,0
19,550,279.115338202171,0
19,552,269.426741773214,0
19,555,258.433101258392,0
19,563,233.26379839955,0
19,564,310.407729653279,0
19,568,266.096424381004,0
19,570,255.45217388901,0
19,571,300.770667923019,0
19,577,146.191952699884,0
19,578,189.165047518585,0
19,582,265.120676206384,0
19,583,222.816169892047,0
19,584,276.369941010427,0
19,586,258.915147610253,0
19,587,287.538650423597,0
19,589,255.830149112746,0
19,594,226.421565721977,0
19,596,266.501562700333,0
19,597,238.737217763714,0
19,602,243.780346183726,0
19,609,244.652139579854,0
19,615,267.624835604658,0
19,619,314.40332811512,0
19,620,309.95075390781,0
19,621,177.28327713802,0
19,625,270.942277283427,0
19,626,305.031656093662,0
19,627,326.854652373904,0
19,631,321.522417575917,0
19,632,269.586071047017,0
19,636,299.9830542683,0
19,637,296.342517093548,0
19,641,219.568711314752,0
19,644,233.6252127506,0
19,645,389.654611954357,0
19,646,284.301401874079,0
19,653,263.750964400784,0
19,655,295.143711012241,0
19,656,244.539351169487,0
19,658,219.345080307349,0
19,673,240.724438466256,0
19,684,285.610936120977,0
19,688,306.328111155648,0
19,693,224.036235272328,0
19,694,311.741858382339,0
19,698,273.71583431859,0
19,704,296.511947315991,0
19,706,292.087440502598,0
19,710,250.148591084619,0
19,714,235.437729780986,0
19,715,164.193159347457,0
19,722,295.434249362989,0
19,732,237.094993438582,0
19,733,299.664637499766,0
19,735,247.426139759202,0
19,737,331.129828238541,0
19,738,261.074731599335,0
19,740,326.167621454476,0
19,741,191.459956187602,0
19,742,269.420137371987,0
19,744,314.933276987035,0
19,747,197.337696167477,0
19,751,241.007038018162,0
19,752,266.772834128518,0
19,753,252.124796552168,0
19,754,304.035101981099,0
19,757,304.342087095915,0
19,763,308.830400842311,0
19,769,343.478469596294,0
19,771,261.940912835264,0
19,773,347.703449084304,0
19,774,280.33694446012,0
19,775,263.030677735803,0
19,779,248.825546826801,0
19,781,209.711019661735,0
19,784,292.381915172214,0
19,787,247.683484381823,0
19,794,307.739324508617,0
19,795,310.083766412905,0
19,797,272.399195839549,0
19,799,275.922527908985,0
19,807,327.499345611663,0
19,812,277.45694892649,0
19,813,284.828799323887,0
19,815,363.25946227407,0
19,816,237.497643602842,0
19,817,312.025033423872,0
19,821,224.913517256254,0
19,822,250.403426321567,0
19,825,280.872821585692,0
19,826,356.806781368775,0
19,828,307.845375052933,0
19,829,342.137646091999,0
19,832,340.890779560691,0
19,833,289.963014037596,0
19,834,370.724060352875,0
19,835,307.937965391436,0
19,837,234.483222853068,0
19,839,407.725610649724,0
19,840,349.779965288235,0
19,842,224.261566811637,0
19,845,197.177295014101,0
19,848,260.861649920664,0
19,849,303.738603986056,0
19,857,275.772511568884,0
19,858,283.031169249393,0
19,861,369.714142637753,0
19,863,315.335824929658,0
19,867,336.224449702513,0
19,868,281.465963417504,0
19,872,343.324042101145,0
19,873,320.323505556146,0
19,874,263.72233546078,0
19,875,301.994773409894,0
19,879,326.084906595998,0
19,881,350.775323758762,0
19,886,255.214315961979,0
19,890,312.364245077056,0
19,892,326.201659619103,0
19,893,340.813880995223,0
19,897,311.575336278076,0
19,898,342.003275480921,0
19,901,288.636471003277,0
19,902,322.033279563776,0
19,903,325.077202082598,0
19,905,306.531707728978,0
19,906,349.653027974996,0
19,908,205.666948287196,0
19,910,286.100849831541,0
19,911,317.507063767844,0
19,912,220.555831567156,0
19,915,314.14613327216,0
19,920,318.179745259334,0
19,921,319.96911998934,0
19,924,307.822476910897,0
19,927,294.360650380294,0
19,931,380.99417436,0
19,942,470.325651622409,0
19,944,413.279585337676,0
19,945,353.034794616489,0
19,947,372.039357718002,0
19,950,311.388353232356,9.20958738817737
19,951,257.192899607819,0
19,952,355.641080588951,0
19,953,266.188986445962,0
19,954,368.235038136463,0
19,961,339.560229472869,0
19,963,371.47371820889,0
19,966,324.213259497092,0
19,969,410.857774214159,0
19,970,308.006601436435,0
19,971,245.659540165951,0
19,974,251.270300069777,21.3901276537564
19,975,363.356132774697,0
19,976,345.414920047416,0
19,978,299.003055222661,0
19,981,350.978448622312,0
19,982,375.271885489433,0
19,983,349.251562251248,0
19,984,261.072745696553,0
19,986,330.839905459342,0
19,988,238.52867766783,0
19,999,345.269642890939,0
19,1000,332.819556657686,0
19,1001,326.866334914104,0
19,1002,302.952781045813,0
19,1003,242.963293219557,0
19,1005,261.454333467758,0
19,1006,277.178129709916,0
19,1015,270.129423309792,0
19,1017,371.186058069669,0
19,1026,252.14292012021,0
19,1030,413.747797153113,0
19,1031,335.889324694691,0
19,1034,350.56036462772,0
19,1036,287.398786210587,0
19,1037,324.548948768153,0
19,1038,346.470012900673,0
19,1040,397.562441298894,0
19,1042,302.85373635025,0
19,1043,347.051854784152,0
19,1044,271.205968091925,0
19,1048,367.89682729126,0
19,1049,379.888184301973,0
19,1052,368.15167681751,0
19,1054,290.77953295738,0
19,1058,367.545986074074,0
19,1060,348.062697635885,0
19,1062,323.520611863832,0
19,1065,349.924743728836,0
19,1067,415.900640217964,0
19,1068,370.167988222165,0
19,1069,344.004288688519,0
19,1075,221.150500194358,0
19,1076,377.83957658792,0
19,1079,346.860289832195,0
19,1080,266.224175948509,0
19,1081,356.783322768989,0
19,1082,384.422485010376,0
19,1083,299.014359361339,0
19,1089,339.771480817642,0
19,1090,297.828325894285,0
19,1092,325.44624720852,0
19,1093,437.25503649475,0
19,1094,392.520120105886,0
19,1097,383.700470708749,0
19,1098,448.505145212741,0
19,1102,394.009901063217,0
19,1105,348.99318848309,10.8151143356044
19,1118,286.21634648683,0
19,1119,408.370179147182,0
19,1121,481.329443922031,0
19,1122,439.189254418931,0
19,1124,341.912914992371,0
19,1127,259.57890301294,0
19,1129,230.105964220499,0
19,1130,468.274162764185,0
19,1133,436.290621340155,0
19,1138,364.897103065224,0
19,1139,462.659039935564,0
19,1140,311.881282591024,0
19,1141,422.288001132819,0
19,1144,489.7664328363,0
19,1145,451.321768994871,0
19,1154,429.632276941069,0
19,1156,352.363882684688,0
19,1159,406.863752393883,0
19,1160,417.490133901474,0
19,1161,376.341049070789,0
19,1162,446.341552525254,0
19,1163,379.721961139856,0
19,1166,455.954370943083,0
19,1167,368.870252218028,18.895339390309
19,1168,347.176557817645,0
19,1169,407.680913531362,0
19,1170,407.220029445801,0
19,1172,356.566696922617,0
19,1174,378.619631504382,0
19,1176,386.361252143544,0
19,1179,308.340030482824,0
19,1181,384.516948682092,0
19,1183,377.388550412482,0
19,1186,379.687698471821,37.5907449153981
19,1188,401.59190060742,0
19,1190,403.15763066569,0
19,1194,339.908199262468,0
19,1195,396.718917816118,0
19,1197,422.101546359176,0
19,1201,456.706680374926,0
19,1205,451.873666634027,0
19,1207,433.348312096458,0
19,1209,422.95813592486,0
19,1210,387.237045335814,0
19,1211,487.65394831294,0
19,1213,397.360449588469,0
19,1216,423.757351626073,0
19,1217,355.278776606873,0
19,1218,446.335423261334,0
19,1220,427.865881142911,0
19,1221,313.806828308789,0
19,1224,359.862257006035,0
19,1225,402.594892057137,0
19,1227,443.146966603689,0
19,1228,409.382690033174,0
19,1229,398.019430662043,0
19,1230,417.872088020688,0
19,1231,483.212106301659,0
19,1232,506.419318172245,0
19,1238,471.444187776126,0
19,1240,344.87292824848,0
19,1243,364.87879536252,0
19,1244,394.963349753191,0
19,1246,492.142904048354,0
19,1247,452.211484566271,0
19,1248,407.759865481551,0
19,1251,425.924745925958,0
19,1252,389.740213301979,0
19,1253,460.696661879139,0
19,1254,462.52636814594,0
19,1255,491.052981341522,0
19,1256,395.190044261932,0
19,1257,461.299753175281,0
19,1258,460.15318628874,0
19,1260,421.993104501088,0
19,1261,439.82618586705,0
19,1265,391.569135533242,0
19,1266,433.405341426648,0
19,1267,414.991485062688,0
19,1269,373.556055797586,0
19,1276,412.30692118952,0
19,1277,390.778937069297,0
19,1281,319.704741299227,0
19,1282,461.178126739879,0
19,1283,449.654711947745,0
19,1284,400.664809922473,0
19,1287,449.9105007692,0
19,1288,276.274483731619,0
19,1289,401.389646196796,0
19,1290,467.257733906659,0
19,1291,363.338411327752,0
19,1292,373.676990664559,0
19,1297,394.382876368418,0
19,1298,398.880135927323,0
19,1306,418.692676264455,0
19,1307,434.939316334939,0
19,1310,462.455216114293,0
19,1316,451.942715409322,0
19,1317,453.276927130651,0
19,1318,320.203053537367,0
19,1323,456.272706015586,0
19,1325,361.757542482005,0
19,1326,487.064243195473,0
19,1327,505.664055769078,0
19,1328,398.444325781023,0
19,1331,337.770888636961,0
19,1332,414.697482111332,0
19,1333,414.484721421281,0
19,1336,379.83007169523,0
19,1338,390.240026805209,0
19,1339,343.208345303817,0
19,1340,388.208020284068,0
19,1345,457.901077617826,0
19,1346,387.054610239797,0
19,1347,454.083418647129,0
19,1348,480.580754439426,0
19,1349,342.558571985698,0
19,1351,409.65860245489,0
19,1352,410.958177143641,0
19,1355,463.635680577237,0
19,1356,405.033113392566,0
19,1361,398.684506556969,0
19,1363,476.08116269582,0
19,1366,406.819956352601,0
19,1367,520.116106568974,0
19,1371,412.252906932833,0
19,1372,457.806637322014,0
19,1374,513.173262222884,0
19,1375,550.355915535014,0
19,1376,470.383970376874,0
19,1377,518.162035074631,0
19,1378,499.055794452476,57.0020580828451
19,1379,494.933084305535,0
19,1384,514.724108104972,0
19,1385,431.253621223381,0
19,1386,416.534755697396,0
19,1387,456.944873697803,0
19,1388,444.221180211137,0
19,1391,471.123057238066,0
19,1392,457.518709939149,0
19,1393,397.095124664319,0
19,1396,463.016423828168,0
19,1397,518.704385093048,0
19,1399,448.213664757075,0
19,1402,406.427385856071,0
19,1403,421.259569721547,0
19,1404,378.011744851381,0
19,1405,501.641478273044,0
19,1407,467.324732283272,0
19,1409,467.798062977942,0
19,1410,432.041202267513,0
19,1411,424.595950467508,0
19,1412,501.594115457908,0
19,1413,382.389180835593,0
19,1416,452.642051377527,0
19,1419,409.10370697022,0
19,1420,560.0285267232,0
19,1422,463.522072757918,0
19,1426,404.530389633908,0
19,1427,544.899910416497,0
19,1429,395.731877863143,0
19,1432,428.012218572737,0
19,1435,447.590902238411,0
19,1436,491.796161046069,0
19,1438,474.645764778449,0
19,1439,344.182728292712,0
19,1440,491.933161497269,0
19,1441,437.230785071616,0
19,1443,475.056509223886,21.6265071987883
19,1447,473.602777142138,0
19,1448,447.945188643688,0
19,1449,422.412572652029,0
19,1452,404.554768472327,0
19,1453,491.161276684045,0
19,1454,501.125928154772,0
19,1455,558.784004045739,0
19,1456,475.266943586008,0
19,1457,563.270009532107,0
19,1458,453.896369411521,0
19,1459,408.722110939088,0
19,1460,453.445726282525,0
19,1461,499.582370343869,0
19,1463,460.393553082993,0
19,1464,488.107205444005,0
19,1465,482.080322457087,0
19,1466,547.512113018249,0
19,1467,476.081860838997,0
19,1472,569.121804040693,0
19,1473,557.469746309793,0
19,1474,508.65140089323,12.3268689533243
19,1477,559.530752624668,0
19,1478,450.396328108615,0
19,1479,489.938163177733,0
19,1480,551.184901782508,0
19,1482,487.567194803617,0
19,1483,383.456990546097,0
19,1486,434.759777493334,0
19,1487,473.958595056695,0
19,1488,512.093847386611,0
19,1489,497.162331637774,0
19,1491,442.459091929029,0
19,1493,452.95834971289,0
19,1494,486.223225376823,0
19,1495,553.629432296435,0
19,1496,604.721346290768,0
19,1497,497.25294098033,0
19,1498,510.945031608894,0
19,1499,464.56204517926,0
19,1501,547.319623090951,0
19,1503,406.531931111869,0
19,1504,422.907475580112,0
19,1505,447.571095699783,0
19,1506,541.942430252779,0
19,1508,491.020942164171,0
19,1511,512.982907814416,0
19,1513,513.485032120556,0
19,1516,582.501387221986,0
19,1518,404.571242234621,0
19,1519,499.083727076533,0
19,1521,506.802411289822,0
19,1523,505.419126106512,0
19,1528,531.573079223341,0
19,1529,545.619052017188,0
19,1530,514.503901633901,0
19,1531,448.655461644827,0
19,1532,585.088127171925,0
19,1536,503.257540272811,0
19,1539,537.474287244264,0
19,1540,434.311853609835,0
19,1541,476.659319770326,0
19,1543,496.697983095101,0
19,1544,542.253461584303,0
19,1545,486.86651697988,0
19,1546,468.533266732372,0
19,1548,495.389421721612,0
19,1550,487.374457422694,0
19,1552,537.763279422036,0
19,1553,526.876411100976,0
19,1555,454.72884398467,0
19,1557,537.771343847912,0
19,1558,520.298380379414,0
19,1562,513.968353847591,0
19,1563,516.86032576696,0
19,1564,579.731547580488,0
19,1566,540.479129920361,0
19,1567,536.97257064904,0
19,1569,532.579316317866,0
19,1572,559.124458809786,0
19,1573,595.108091117451,0
19,1575,541.905653302269,0
19,1576,582.096522774608,0
19,1577,537.035653604881,0
19,1578,533.148975803745,0
19,1579,499.941471410066,0
19,1581,590.398043042391,0
19,1583,466.97944281295,0
19,1588,608.800429832709,0
19,1590,576.069161774698,0
19,1593,496.311159726704,0
19,1595,565.874541010363,0
